CONTRATO,PRODUCTO,ID_SERVICIO,SBSERVICIO,ESTADO_DE_CUENTA,CUENTA_DE_COBRO,SBSIGNO,ID_CONCEPTO,SBCONCEPTO,FINANCIABLE,MES,AÑO,PERIODO_FACTURACION,VALOR,IVA,UNIDADES,CONSECUTIVO_DOC,DOCUMENTO_SOPORTE,PROGRAMA,USUARIO,TERMINAL,FECHA_DEL_CARGO,CAUSA,FECHA_CONTABLE
1008341,1655039,6140,Energ�a Domiciliario,299521225,910104724,DB,1039,VALOR CONSUMO ENERGIA,S,11,2020,222906,369267.42,0,688,1850714232,CO-202011-TC-0003,FGCA,LEONROJT,emcalipdn,06/11/2020 04:26:17 p.m.,-1,09/11/2020
1008341,1655039,6140,Energ�a Domiciliario,300619498,912897037,DB,1039,VALOR CONSUMO ENERGIA,S,12,2020,223001,286074.9,0,533,1866451015,CO-202012-TC-0003,FGCA,LEONROJT,emcalipdn,27/11/2020 06:32:13 p.m.,-1,03/12/2020
1008341,1655039,6140,Energ�a Domiciliario,303450661,918958481,DB,1039,VALOR CONSUMO ENERGIA,S,1,2021,223138,241526.66,0,450,1894630226,CO-202101-TC-0003,FGCA,JORGRIC1,emcalipdn,01/01/2021 08:59:39 a.m.,-1,07/01/2021
1008341,1655039,6140,Energ�a Domiciliario,305104325,923022500,DB,1039,VALOR CONSUMO ENERGIA,S,2,2021,223195,263771.29,0,489,1926206433,CO-202102-TC-0003,FGCA,LEONROJT,emcalipdn,27/01/2021 04:26:41 p.m.,-1,07/02/2021
1008341,1655039,6140,Energ�a Domiciliario,307746532,928716682,DB,1039,VALOR CONSUMO ENERGIA,S,3,2021,223291,341527.22,0,630,1978524766,CO-202103-TC-0003,FGCA,JORGRIC1,emcalipdn,02/03/2021 09:44:05 p.m.,-1,08/03/2021
1008341,1655039,6140,Energ�a Domiciliario,309510523,932816717,DB,1039,VALOR CONSUMO ENERGIA,S,4,2021,223386,197657.5,0,361,1997787087,CO-202104-TC-0003,FGCA,JORGRIC1,emcalipdn,29/03/2021 05:35:54 p.m.,-1,07/04/2021
1008341,1655039,6140,Energ�a Domiciliario,311258622,936865333,DB,1039,VALOR CONSUMO ENERGIA,S,5,2021,223521,290326.58,0,525,2021646002,CO-202105-TC-0003,FGCA,LEONROJT,emcalipdn,28/04/2021 04:04:54 p.m.,-1,14/05/2021
1008341,1655039,6140,Energ�a Domiciliario,313521550,941913537,DB,1039,VALOR CONSUMO ENERGIA,S,6,2021,223578,275356.72,0,493,2050173992,CO-202106-TC-0003,FGCA,JORGRIC1,emcalipdn,31/05/2021 09:42:42 p.m.,-1,06/06/2021
1008341,1655039,6140,Energ�a Domiciliario,313521550,941913537,CR,1039,VALOR CONSUMO ENERGIA,S,6,2021,223578,-17696.1,0,-32,2050173995,CO-PR-202105-TC-0003,FGCA,JORGRIC1,emcalipdn,31/05/2021 09:42:42 p.m.,-1,06/06/2021
1008341,1655039,6140,Energ�a Domiciliario,315801331,946915984,DB,1039,VALOR CONSUMO ENERGIA,S,7,2021,223669,249904.41,0,443,2072768101,CO-202107-TC-0003,FGCA,LEONROJT,emcalipdn,28/06/2021 05:33:40 p.m.,-1,09/07/2021
1008341,1655039,6140,Energ�a Domiciliario,317166111,950543507,DB,1039,VALOR CONSUMO ENERGIA,S,8,2021,223723,299123.74,0,525,2097264749,CO-202108-TC-0003,FGCA,JORGRIC1,emcalipdn,29/07/2021 09:04:17 p.m.,-1,07/08/2021
1008341,1655039,6140,Energ�a Domiciliario,319489809,955400331,DB,1039,VALOR CONSUMO ENERGIA,S,9,2021,223782,273342.12,0,475,2124939693,CO-202109-TC-0003,FGCA,JORGRIC1,emcalipdn,30/08/2021 05:18:18 p.m.,-1,06/09/2021
1008341,1655039,6140,Energ�a Domiciliario,321621073,959799192,DB,1039,VALOR CONSUMO ENERGIA,S,10,2021,223841,238866.48,0,403,2154863664,CO-202110-TC-0003,FGCA,JORGRIC1,emcalipdn,30/09/2021 09:08:09 p.m.,-1,05/10/2021
1008341,1655039,6140,Energ�a Domiciliario,324383995,965661259,DB,1039,VALOR CONSUMO ENERGIA,S,11,2021,224048,317214.07,0,536,2188318279,CO-202111-TC-0003,FGCA,LEONROJT,emcalipdn,03/11/2021 02:36:50 p.m.,-1,11/11/2021
1008341,1655039,6140,Energ�a Domiciliario,326149476,969750590,DB,1039,VALOR CONSUMO ENERGIA,S,12,2021,224142,253581.87,0,416,2200525778,CO-202112-TC-0003,FGCA,JORGRIC1,emcalipdn,29/11/2021 05:51:30 p.m.,-1,06/12/2021
1008341,1655039,6140,Energ�a Domiciliario,328620535,975101451,DB,1039,VALOR CONSUMO ENERGIA,S,1,2022,224270,256166.43,0,408,2232393314,CO-202201-TC-0003,FGCA,JORGRIC1,emcalipdn,28/12/2021 02:10:54 p.m.,-1,08/01/2022
1008341,1655039,6140,Energ�a Domiciliario,331101138,980363059,DB,1039,VALOR CONSUMO ENERGIA,S,2,2022,224372,263204.74,0,407,2265856516,CO-202202-TC-0003,FGCA,JORGRIC1,emcalipdn,27/01/2022 05:02:45 p.m.,-1,14/02/2022
1008341,1655039,6140,Energ�a Domiciliario,332902760,983967093,DB,1039,VALOR CONSUMO ENERGIA,S,3,2022,224465,299743.02,0,450,2291324182,CO-202203-TC-0003,FGCA,LEONROJT,emcalipdn,28/02/2022 12:12:20 p.m.,-1,11/03/2022
1008341,1655039,6140,Energ�a Domiciliario,335056300,988739821,DB,1039,VALOR CONSUMO ENERGIA,S,4,2022,224519,234638.81,0,342,2335551911,CO-202204-TC-0003,FGCA,LEONROJT,emcalipdn,31/03/2022 04:24:31 p.m.,-1,08/04/2022
1008341,1655039,6140,Energ�a Domiciliario,336915246,992997311,DB,1039,VALOR CONSUMO ENERGIA,S,5,2022,224581,321290.51,0,446,2378105604,CO-202205-TC-0003,FGCA,LEONROJT,emcalipdn,04/05/2022 04:47:04 p.m.,-1,09/05/2022
1008341,1655039,6140,Energ�a Domiciliario,339209674,998072626,DB,1039,VALOR CONSUMO ENERGIA,S,6,2022,224709,253927.58,0,349,2401743945,CO-202206-TC-0003,FGCA,JORGRIC1,emcalipdn,31/05/2022 10:12:24 p.m.,-1,07/06/2022
1008341,1655039,6140,Energ�a Domiciliario,340799255,1001472579,DB,1039,VALOR CONSUMO ENERGIA,S,7,2022,224799,271971.68,0,356,2423862224,CO-202207-TC-0003,FGCA,JORGRIC1,emcalipdn,30/06/2022 04:35:47 p.m.,-1,06/07/2022
1008341,1655039,6140,Energ�a Domiciliario,342790995,1006037448,DB,1039,VALOR CONSUMO ENERGIA,S,8,2022,224893,300719.27,0,383,2442606485,CO-202208-TC-0003,FGCA,LEONROJT,emcalipdn,28/07/2022 04:31:20 p.m.,-1,04/08/2022
1008341,1655039,6140,Energ�a Domiciliario,344820021,1010396524,DB,1039,VALOR CONSUMO ENERGIA,S,9,2022,224947,265496.55,0,349,2487201736,CO-202209-TC-0003,FGCA,JORGRIC1,emcalipdn,29/08/2022 06:12:58 a.m.,-1,05/09/2022
1008341,1655039,6140,Energ�a Domiciliario,347206217,1015423369,DB,1039,VALOR CONSUMO ENERGIA,S,10,2022,225208,280427.84,0,352,2524884620,CO-202210-TC-0003,FGCA,LEONROJT,emcalipdn,26/09/2022 08:53:01 a.m.,-1,07/10/2022
1008341,1655039,6140,Energ�a Domiciliario,349013458,1019521389,DB,1039,VALOR CONSUMO ENERGIA,S,11,2022,225267,273692.8,0,359,2566236442,CO-202211-TC-0003,FGCA,LEONROJT,emcalipdn,29/10/2022 08:29:24 a.m.,-1,04/11/2022
1008341,1655039,6140,Energ�a Domiciliario,351493928,1024569886,DB,1039,VALOR CONSUMO ENERGIA,S,12,2022,225324,224084.84,0,305,2597655178,CO-202212-TC-0003,FGCA,LEONROJT,emcalipdn,28/11/2022 05:07:08 p.m.,-1,05/12/2022
1008341,1655039,6140,Energ�a Domiciliario,353783649,1029299249,DB,1039,VALOR CONSUMO ENERGIA,S,1,2023,225426,175205.62,0,237,2644366042,CO-202301-TC-0003,FGCA,LEONROJT,emcalipdn,29/12/2022 07:23:39 a.m.,-1,05/01/2023
1008341,1655039,6140,Energ�a Domiciliario,355266129,1032740623,DB,1039,VALOR CONSUMO ENERGIA,S,2,2023,225522,176141.98,0,234,2699805837,CO-202302-TC-0003,FGCA,LEONROJT,emcalipdn,01/02/2023 05:03:29 p.m.,-1,02/02/2023
1008341,1655039,6140,Energ�a Domiciliario,357459964,1037407324,DB,1039,VALOR CONSUMO ENERGIA,S,3,2023,225653,298145.12,0,394,2724278021,CO-202303-TC-0003,FGCA,LEONROJT,emcalipdn,27/02/2023 02:29:19 p.m.,-1,03/03/2023
1008341,1655039,6140,Energ�a Domiciliario,359801880,1042145493,DB,1039,VALOR CONSUMO ENERGIA,S,4,2023,225756,381187.73,0,513,2754647678,CO-202304-TC-0003,FGCA,LEONROJT,emcalipdn,27/03/2023 10:28:21 a.m.,-1,03/04/2023
1008341,1655039,6140,Energ�a Domiciliario,361532903,1045935662,DB,1039,VALOR CONSUMO ENERGIA,S,5,2023,225843,369841.34,0,453,2821136885,CO-202305-TC-0003,FGCA,LEONROJT,emcalipdn,28/04/2023 12:04:01 p.m.,-1,04/05/2023
1008341,1655039,6140,Energ�a Domiciliario,364116610,1051159470,DB,1039,VALOR CONSUMO ENERGIA,S,6,2023,225898,413689.61,0,552,2867711474,CO-202306-TC-0003,FGCA,LEONROJT,emcalipdn,30/05/2023 08:34:41 a.m.,-1,05/06/2023
1008341,1655039,6140,Energ�a Domiciliario,366860312,1056380734,DB,1039,VALOR CONSUMO ENERGIA,S,7,2023,225953,335077.99,0,469,2919847570,CO-202307-TC-0003,FGCA,LEONROJT,emcalipdn,27/06/2023 10:56:18 a.m.,-1,07/07/2023
1008341,1655039,6140,Energ�a Domiciliario,368615307,1060196155,DB,1039,VALOR CONSUMO ENERGIA,S,8,2023,226093,430552.93,0,544,2965236790,CO-202308-TC-0003,FGCA,JORGRIC1,emcalipdn,28/07/2023 09:47:12 p.m.,-1,04/08/2023
1008341,1655039,6140,Energ�a Domiciliario,370733589,1064260908,DB,1039,VALOR CONSUMO ENERGIA,S,9,2023,226221,418803.04,0,567,2979965594,CO-202309-TC-0003,FGCA,LEONROJT,emcalipdn,28/08/2023 08:47:24 a.m.,-1,04/09/2023
1008341,1655039,6140,Energ�a Domiciliario,373066179,1069082763,DB,1039,VALOR CONSUMO ENERGIA,S,10,2023,226314,430529.28,0,592,3005671173,CO-202310-TC-0003,FGCA,JORGRIC1,emcalipdn,27/09/2023 11:18:20 a.m.,-1,07/10/2023
1008341,1655039,6140,Energ�a Domiciliario,375056308,1072992319,DB,1039,VALOR CONSUMO ENERGIA,S,11,2023,226440,480204.24,0,645,3035927386,CO-202311-TC-0003,FGCA,JORGRIC1,emcalipdn,26/10/2023 09:55:29 p.m.,-1,07/11/2023
1008341,1655039,6140,Energ�a Domiciliario,377107764,1076942662,DB,1039,VALOR CONSUMO ENERGIA,S,12,2023,226496,412461.83,0,511,3063947484,CO-202312-TC-0003,FGCA,LEONROJT,emcalipdn,29/11/2023 04:00:54 p.m.,-1,04/12/2023
1008341,1655039,6140,Energ�a Domiciliario,379175738,1081289922,DB,1039,VALOR CONSUMO ENERGIA,S,1,2024,226646,376652.95,0,463,3089337810,CO-202401-TC-0003,FGCA,JORGRIC1,emcalipdn,29/12/2023 09:45:11 a.m.,-1,05/01/2024
1008341,1655039,6140,Energ�a Domiciliario,381214991,1085391663,DB,1039,VALOR CONSUMO ENERGIA,S,2,2024,226744,452572.94,0,551,3149480846,CO-202402-TC-0003,FGCA,LEONROJT,emcalipdn,01/02/2024 09:26:32 p.m.,-1,03/02/2024
1008341,1655039,6140,Energ�a Domiciliario,383465686,1089658934,DB,1039,VALOR CONSUMO ENERGIA,S,3,2024,226824,433776.97,0,538,3166920189,CO-202403-TC-0003,FGCA,LEONROJT,emcalipdn,27/02/2024 05:11:23 p.m.,-1,05/03/2024
1008341,1655039,6140,Energ�a Domiciliario,385526786,1093980931,DB,1039,VALOR CONSUMO ENERGIA,S,4,2024,226952,492172.9,0,599,3195873584,CO-202404-TC-0003,FGCA,JORGRIC1,emcalipdn,26/03/2024 09:56:53 a.m.,-1,04/04/2024
1008342,1655042,6140,Energ�a Domiciliario,1422214,3772748,DB,1039,VALOR CONSUMO ENERGIA,S,2,2006,4927,219164,0,542,404069912,3.4E+14,MIGRACION,MIGRACION,MIGRACION,14/02/2006,-1,14/02/2006
1008342,1655042,6140,Energ�a Domiciliario,1422216,3772750,DB,1039,VALOR CONSUMO ENERGIA,S,4,2006,4929,101162,0,542,403309207,3.4E+14,MIGRACION,MIGRACION,MIGRACION,12/04/2006,-1,12/04/2006
1008342,1655042,6140,Energ�a Domiciliario,12280004,12915824,DB,1039,VALOR CONSUMO ENERGIA,S,5,2006,4930,135019.5,0,735,408388457,CO-200605 TC-0003,FGCA,ADMISECS,emcalipdn,08/06/2006 04:43:56 a.m.,-1,30/05/2006
1008342,1655042,6140,Energ�a Domiciliario,14088789,17518356,DB,1039,VALOR CONSUMO ENERGIA,S,6,2006,60634,101627.88,0,543,413765663,CO-200606 TC-0003,FGCA,ADMISECS,emcalipdn,16/07/2006 11:25:05 p.m.,-1,17/07/2006
1008342,1655042,6140,Energ�a Domiciliario,15310744,21428886,DB,1039,VALOR CONSUMO ENERGIA,S,7,2006,60734,158405.04,0,846,418539746,CO-200607-TC-0003,FGCA,JUANHERO,emcalipdn,21/08/2006 01:47:50 a.m.,-1,21/08/2006
1008342,1655042,6140,Energ�a Domiciliario,16514049,25514088,DB,1039,VALOR CONSUMO ENERGIA,S,8,2006,60834,118712.65,0,623,420549987,CO-200608-TC-0003,FGCA,JUANHERO,emcalipdn,15/09/2006 05:41:20 a.m.,-1,16/09/2006
1008342,1655042,6140,Energ�a Domiciliario,17604802,29431607,DB,1039,VALOR CONSUMO ENERGIA,S,9,2006,60934,131676.93,0,693,422764831,CO-200609-TC-0003,FGCA,JUANHERO,emcalipdn,05/10/2006 03:56:36 a.m.,-1,09/10/2006
1008342,1655042,6140,Energ�a Domiciliario,18875775,34058705,DB,1039,VALOR CONSUMO ENERGIA,S,10,2006,61034,131677.7,0,698,425966898,CO-200610-TC-0003,FGCA,JUANHERO,emcalipdn,04/11/2006 03:18:29 a.m.,-1,05/11/2006
1008342,1655042,6140,Energ�a Domiciliario,21138289,39600590,DB,1039,VALOR CONSUMO ENERGIA,S,11,2006,61134,136075.83,0,723,428420951,CO-200611-TC-0003,FGCA,JUANHERO,emcalipdn,05/12/2006 12:30:25 a.m.,-1,06/12/2006
1008342,1655042,6140,Energ�a Domiciliario,22249649,43714974,DB,1039,VALOR CONSUMO ENERGIA,S,12,2006,61234,149611.05,0,795,430728386,CO-200612-TC-0003,FGCA,JUANHERO,emcalipdn,27/12/2006 08:08:17 p.m.,-1,28/12/2006
1008342,1655042,6140,Energ�a Domiciliario,23556742,48660702,DB,1039,VALOR CONSUMO ENERGIA,S,1,2007,70134,128043.68,0,688,434088122,CO-200701-TC-0003,FGCA,JUANHERO,emcalipdn,22/01/2007 11:30:52 p.m.,-1,23/01/2007
1008342,1655042,6140,Energ�a Domiciliario,24981873,53833888,DB,1039,VALOR CONSUMO ENERGIA,S,2,2007,70234,129998.76,0,703,437285736,CO-200702-TC-0003,FGCA,JUANHERO,emcalipdn,20/02/2007 11:36:12 p.m.,-1,21/02/2007
1008342,1655042,6140,Energ�a Domiciliario,26923442,59948974,DB,1039,VALOR CONSUMO ENERGIA,S,3,2007,70334,141669.42,0,753,439573643,CO-200703-TC-0003,FGCA,JUANHERO,emcalipdn,19/03/2007 09:27:18 p.m.,-1,20/03/2007
1008342,1655042,6140,Energ�a Domiciliario,29066630,65182472,DB,1039,VALOR CONSUMO ENERGIA,S,4,2007,70434,147009.98,0,761,442371198,CO-200704-TC-0003,FGCA,JUANHERO,emcalipdn,19/04/2007 08:02:43 p.m.,-1,20/04/2007
1008342,1655042,6140,Energ�a Domiciliario,30310836,69734389,DB,1039,VALOR CONSUMO ENERGIA,S,5,2007,70534,144673.1,0,755,445715314,CO-200705-TC-0003,FGCA,JUANHERO,emcalipdn,16/05/2007 11:47:46 p.m.,-1,18/05/2007
1008342,1655042,6140,Energ�a Domiciliario,31607428,74482778,DB,1039,VALOR CONSUMO ENERGIA,S,6,2007,70634,139340.46,0,721,449004374,CO-200706-TC-0003,FGCA,JUANHERO,emcalipdn,19/06/2007 08:12:31 p.m.,-1,21/06/2007
1008342,1655042,6140,Energ�a Domiciliario,32902499,79174080,DB,1039,VALOR CONSUMO ENERGIA,S,7,2007,70734,134485.8,0,705,451921870,CO-200707-TC-0003,FGCA,JUANHERO,emcalipdn,19/07/2007 12:38:26 a.m.,-1,20/07/2007
1008342,1655042,6140,Energ�a Domiciliario,34204356,83838377,DB,1039,VALOR CONSUMO ENERGIA,S,8,2007,70834,153316.8,0,810,454576533,CO-200708-TC-0003,FGCA,JUANHERO,emcalipdn,15/08/2007 10:31:24 p.m.,-1,16/08/2007
1008342,1655042,6140,Energ�a Domiciliario,35542515,88706680,DB,1039,VALOR CONSUMO ENERGIA,S,9,2007,70934,141676.15,0,751,457437945,CO-200709-TC-0003,FGCA,JUANHERO,emcalipdn,14/09/2007 07:28:10 p.m.,-1,18/09/2007
1008342,1655042,6140,Energ�a Domiciliario,37068800,94002527,DB,1039,VALOR CONSUMO ENERGIA,S,10,2007,71034,162943.71,0,859,460550524,CO-200710-TC-0003,FGCA,JUANHERO,emcalipdn,18/10/2007 07:24:48 p.m.,-1,19/10/2007
1008342,1655042,6140,Energ�a Domiciliario,37068800,94002527,DB,1039,VALOR CONSUMO ENERGIA,S,10,2007,71034,20374.2,0,108,460550525,CO-PR-200709-TC-0003,FGCA,JUANHERO,emcalipdn,18/10/2007 07:24:48 p.m.,-1,19/10/2007
1008342,1655042,6140,Energ�a Domiciliario,38368632,98949943,DB,1039,VALOR CONSUMO ENERGIA,S,11,2007,71134,102816,0,540,463234169,CO-200711-TC-0003,FGCA,JUANHERO,emcalipdn,21/11/2007 09:06:21 p.m.,-1,22/11/2007
1008342,1655042,6140,Energ�a Domiciliario,39211433,102096885,DB,1039,VALOR CONSUMO ENERGIA,S,12,2007,71234,76540.8,0,402,470502030,CO-200712-TC-0003,FGCA,JUANHERO,emcalipdn,18/12/2007 10:43:31 p.m.,-1,19/12/2007
1008342,1655042,6140,Energ�a Domiciliario,41386486,109466077,DB,1039,VALOR CONSUMO ENERGIA,S,1,2008,80134,131919.84,0,696,477394476,CO-200801-TC-0003,FGCA,JUANHERO,emcalipdn,22/01/2008 10:00:39 p.m.,-1,25/01/2008
1008342,1655042,6140,Energ�a Domiciliario,42714983,114577670,DB,1039,VALOR CONSUMO ENERGIA,S,2,2008,80234,39708.63,0,209.5,483086351,CO-PR-200801-TC-0003,FGCA,JUANHERO,emcalipdn,22/02/2008 01:47:22 p.m.,-1,23/02/2008
1008342,1655042,6140,Energ�a Domiciliario,42714983,114577670,DB,1039,VALOR CONSUMO ENERGIA,S,2,2008,80234,174770.56,0,905.5,483086352,CO-200802-TC-0003,FGCA,JUANHERO,emcalipdn,22/02/2008 01:47:22 p.m.,-1,23/02/2008
1008342,1655042,6140,Energ�a Domiciliario,44006821,119415774,DB,1039,VALOR CONSUMO ENERGIA,S,3,2008,80334,189899.16,0,879,488211083,CO-200803-TC-0003,FGCA,JUANHERO,emcalipdn,18/03/2008 09:28:17 p.m.,-1,19/03/2008
1008342,1655042,6140,Energ�a Domiciliario,45343080,124523956,DB,1039,VALOR CONSUMO ENERGIA,S,4,2008,80434,214007.04,0,936,494301728,CO-200804-TC-0003,FGCA,FABIGARO2,emcalipdn,22/04/2008 01:50:20 a.m.,-1,22/04/2008
1008342,1655042,6140,Energ�a Domiciliario,46746039,129925734,DB,1039,VALOR CONSUMO ENERGIA,S,5,2008,80534,207646,0,940,500481193,CO-200805-TC-0003,FGCA,JUANHERO,emcalipdn,22/05/2008 05:24:22 a.m.,-1,22/05/2008
1008342,1655042,6140,Energ�a Domiciliario,48169520,135316020,DB,1039,VALOR CONSUMO ENERGIA,S,6,2008,80634,206039.3,0,886,505959475,CO-200806-TC-0003,FGCA,JUANHERO,emcalipdn,19/06/2008 09:00:59 p.m.,-1,20/06/2008
1008342,1655042,6140,Energ�a Domiciliario,49823982,141398170,DB,1039,VALOR CONSUMO ENERGIA,S,8,2008,80848,188297.85,0,793,513390361,CO-200808-TC-0003,FGCA,WALTZAMM,emcalipdn,31/07/2008 06:01:52 p.m.,-1,01/08/2008
1008342,1655042,6140,Energ�a Domiciliario,51209414,146730319,DB,1039,VALOR CONSUMO ENERGIA,S,9,2008,80948,202038.9,0,890,520849180,CO-200809-TC-0003,FGCA,WALTZAMM,emcalipdn,04/09/2008 11:15:30 a.m.,-1,04/09/2008
1008342,1655042,6140,Energ�a Domiciliario,52595273,152020566,DB,1039,VALOR CONSUMO ENERGIA,S,10,2008,81048,210999.56,0,887,526377526,CO-200810-TC-0003,FGCA,WALTZAMM,emcalipdn,02/10/2008 07:13:04 p.m.,-1,03/10/2008
1008342,1655042,6140,Energ�a Domiciliario,53933590,157414861,DB,1039,VALOR CONSUMO ENERGIA,S,11,2008,81148,208141.57,0,889,532320435,CO-200811-TC-0003,FGCA,WALTZAMM,emcalipdn,29/10/2008 06:05:48 p.m.,-1,31/10/2008
1008342,1655042,6140,Energ�a Domiciliario,55403810,162817688,DB,1039,VALOR CONSUMO ENERGIA,S,12,2008,81248,210717.58,0,881,539475527,CO-200812-TC-0003,FGCA,JUANHERO,emcalipdn,02/12/2008 07:02:57 p.m.,-1,05/12/2008
1008342,1655042,6140,Energ�a Domiciliario,56826035,168335714,DB,1039,VALOR CONSUMO ENERGIA,S,1,2009,90148,209884.87,0,871,547644434,CO-200901-TC-0003,FGCA,WALTZAMM,emcalipdn,31/12/2008 04:16:24 p.m.,-1,05/01/2009
1008342,1655042,6140,Energ�a Domiciliario,58205112,173650487,DB,1039,VALOR CONSUMO ENERGIA,S,2,2009,90248,31419.45,0,174.875,552638152,CO-PR-200808-TC-0003,FGCA,WALTZAMM,emcalipdn,29/01/2009 06:32:58 p.m.,-1,02/02/2009
1008342,1655042,6140,Energ�a Domiciliario,58205112,173650487,DB,1039,VALOR CONSUMO ENERGIA,S,2,2009,90248,23354.77,0,78.875,552638154,CO-PR-200811-TC-0003,FGCA,WALTZAMM,emcalipdn,29/01/2009 06:32:58 p.m.,-1,02/02/2009
1008342,1655042,6140,Energ�a Domiciliario,58205112,173650487,DB,1039,VALOR CONSUMO ENERGIA,S,2,2009,90248,15609.01,0,80.875,552638155,CO-PR-200810-TC-0003,FGCA,WALTZAMM,emcalipdn,29/01/2009 06:32:58 p.m.,-1,02/02/2009
1008342,1655042,6140,Energ�a Domiciliario,58205112,173650487,DB,1039,VALOR CONSUMO ENERGIA,S,2,2009,90248,28199.21,0,77.875,552638156,CO-PR-200809-TC-0003,FGCA,WALTZAMM,emcalipdn,29/01/2009 06:32:58 p.m.,-1,02/02/2009
1008342,1655042,6140,Energ�a Domiciliario,58205112,173650487,DB,1039,VALOR CONSUMO ENERGIA,S,2,2009,90248,235464.63,0,967.875,552638157,CO-200902-TC-0003,FGCA,WALTZAMM,emcalipdn,29/01/2009 06:32:58 p.m.,-1,02/02/2009
1008342,1655042,6140,Energ�a Domiciliario,58205112,173650487,DB,1039,VALOR CONSUMO ENERGIA,S,2,2009,90248,22511.26,0,86.875,552638160,CO-PR-200812-TC-0003,FGCA,WALTZAMM,emcalipdn,29/01/2009 06:32:58 p.m.,-1,02/02/2009
1008342,1655042,6140,Energ�a Domiciliario,58205112,173650487,DB,1039,VALOR CONSUMO ENERGIA,S,2,2009,90248,25579.76,0,96.875,552638162,CO-PR-200901-TC-0003,FGCA,WALTZAMM,emcalipdn,29/01/2009 06:32:58 p.m.,-1,02/02/2009
1008342,1655042,6140,Energ�a Domiciliario,59685075,179328274,DB,1039,VALOR CONSUMO ENERGIA,S,3,2009,90348,235427.28,0,968,557695401,CO-200903-TC-0003,FGCA,WALTZAMM,emcalipdn,27/02/2009 06:17:18 p.m.,-1,05/03/2009
1008342,1655042,6140,Energ�a Domiciliario,61006919,184678613,DB,1039,VALOR CONSUMO ENERGIA,S,4,2009,90448,284051.6,0,1145,564488767,CO-200904-TC-0003,FGCA,WALTZAMM,emcalipdn,01/04/2009 06:17:43 p.m.,-1,02/04/2009
1008342,1655042,6140,Energ�a Domiciliario,61006919,184678613,DB,1039,VALOR CONSUMO ENERGIA,S,4,2009,90448,48624.32,0,177,564488773,CO-PR-200903-TC-0003,FGCA,WALTZAMM,emcalipdn,01/04/2009 06:17:43 p.m.,-1,02/04/2009
1008342,1655042,6140,Energ�a Domiciliario,62502434,190471877,DB,1039,VALOR CONSUMO ENERGIA,S,5,2009,90548,189088.11,0,747,570036623,CO-200905-TC-0003,FGCA,WALTZAMM,emcalipdn,04/05/2009 12:47:35 p.m.,-1,06/05/2009
1008342,1655042,6140,Energ�a Domiciliario,64089675,196543178,DB,1039,VALOR CONSUMO ENERGIA,S,6,2009,90648,221010.64,0,856,578841546,CO-200906-TC-0003,FGCA,JUANHERO,emcalipdn,03/06/2009 07:23:03 p.m.,-1,08/06/2009
1008342,1655042,6140,Energ�a Domiciliario,65495398,202407751,DB,1039,VALOR CONSUMO ENERGIA,S,7,2009,90748,228549.87,0,909,584532031,CO-200907-TC-0003,FGCA,JUANHERO,emcalipdn,02/07/2009 06:10:15 p.m.,-1,07/07/2009
1008342,1655042,6140,Energ�a Domiciliario,66794717,207741372,DB,1039,VALOR CONSUMO ENERGIA,S,8,2009,90848,163308.8,0,640,589660327,CO-200908-TC-0003,FGCA,JUANHERO,emcalipdn,31/07/2009 12:28:49 p.m.,-1,01/08/2009
1008342,1655042,6140,Energ�a Domiciliario,68148505,213333079,DB,1039,VALOR CONSUMO ENERGIA,S,9,2009,90948,165529.6,0,640,595401526,CO-200909-TC-0003,FGCA,OSCALLAM,emcalipdn,31/08/2009 09:30:35 a.m.,-1,02/09/2009
1008342,1655042,6140,Energ�a Domiciliario,69809437,218861301,DB,1039,VALOR CONSUMO ENERGIA,S,10,2009,91048,185776.14,0,726,600531402,CO-200910-TC-0003,FGCA,OSCALLAM,emcalipdn,28/09/2009 05:39:22 p.m.,-1,02/10/2009
1008342,1655042,6140,Energ�a Domiciliario,71234503,224487163,DB,1039,VALOR CONSUMO ENERGIA,S,11,2009,91148,193136.97,0,753,607239046,CO-200911-TC-0003,FGCA,OSCALLAM,emcalipdn,28/10/2009 05:49:39 p.m.,-1,05/11/2009
1008342,1655042,6140,Energ�a Domiciliario,72900755,231023783,DB,1039,VALOR CONSUMO ENERGIA,S,12,2009,91248,212077.58,0,754,612463377,CO-200912-TC-0003,FGCA,OSCALLAM,emcalipdn,30/11/2009 08:08:23 a.m.,-1,04/12/2009
1008342,1655042,6140,Energ�a Domiciliario,74137303,235910605,DB,1039,VALOR CONSUMO ENERGIA,S,1,2010,100148,208851.06,0,737,624129991,CO-201001-TC-0003,FGCA,OSCALLAM,emcalipdn,29/12/2009 08:28:30 a.m.,-1,06/01/2010
1008342,1655042,6140,Energ�a Domiciliario,75539111,241657635,DB,1039,VALOR CONSUMO ENERGIA,S,2,2010,100248,32230.62,0,48.25,629546944,CO-PR-200911-TC-0003,FGCA,OSCALLAM,emcalipdn,27/01/2010 06:00:28 p.m.,-1,02/02/2010
1008342,1655042,6140,Energ�a Domiciliario,75539111,241657635,DB,1039,VALOR CONSUMO ENERGIA,S,2,2010,100248,14980.65,0,47.25,629546946,CO-PR-200912-TC-0003,FGCA,OSCALLAM,emcalipdn,27/01/2010 06:00:28 p.m.,-1,02/02/2010
